"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"493","Chippewa County",55,2999,55017,11875,17912,31471,0.377331511550316,0.569158908201201,6037,-0.191827396650885,"WI",55017,30914,15211,15371,17,0.492042440318302,0.497218088891764,160,-0.00517564857346187,2541,0.0719408193094368,0.186651748077423,471,17754,0.191898577612863,0.512918113907789,0.268861715119506,6206,5155,59410,26730,54392,"Wisconsin",9157,882,2127,872,0.942253096699497,40.5,14132,17,8418,0.133510967312176,0.720447997402914,50225,3261,63051,0.0337345958033973,0.283147804576376,16,643,0.0138300740670251,2763,24643,1367,32340,4624,0.042269635126778,16952,"Chippewa County, Wisconsin",0.0139886758338488,0.796577373871945,0.862666730107373,0.0619181297679656,0.0512918113907789,0.0733374569792707,0.0817592107976083,3019,568,0.264536491718999,4539,16260,17,745,61466,0.0121205219145544,"Wisconsin",48872,1362,8407,39.8,24223,0.0125435199947939,7361,52886,771,58370,2035,0.11975726417857,"Chippewa County, Wisconsin",17984,25276,0.74243487594435,1053,6536,0.949630690137637,4745,18,0.795106237594768,0.860410633520971,0.0662480070282758,0.0423486154947451,0.0771971496437055,0.0738457033156542,0.0257866137376761,0.0575249248298781
"527","Clark County",55,3000,55019,4225,8645,13548,0.311854148213759,0.638101564806614,4420,-0.326247416592855,"WI",55019,13740,6173,7394,19,0.449272197962154,0.538136826783115,1221,-0.0888646288209607,1251,0.0999647380234985,0.237382787771894,299,9954,0.219794584500467,0.464642082429501,0.279219088937093,3531,2685,32536,24181,31495,"Wisconsin",4278,139,928,1363,0.941026753434563,37.2,7852,19,2546,0.0736370209689082,0.772706101537028,26985,825,34575,0.0268402024584237,0.266293183940243,6,195,0.0394215473608098,1826,12882,2117,16065,2592,0.131777155306567,9654,"Clark County, Wisconsin",0.00402024584237166,0.780477223427332,0.910918293564714,0.0295010845986985,0.0614605929139552,0.0749674620390456,0.0776572668112798,1017,221,0.277842093077101,2560,9600,19,131,34552,0.00379138689511461,"Wisconsin",26928,2055,4321,37.1,13031,0.0310257003936096,2457,31030,1072,32927,1564,0.0711102106969206,"Clark County, Wisconsin",10296,22185,0.79011587752283,382,3786,0.952969437369761,2702,4,0.779347071081269,0.898066682102339,0.0404896966890484,0.0516612641815235,0.0782009724473258,0.0740912248205603,0.000665663347997222,0.0899707009240478
"608","Columbia County",55,3001,55021,13525,14160,29287,0.461808993751494,0.48349096868918,635,-0.0216819749376857,"WI",55021,30460,17158,13014,21,0.563296126066973,0.427248850952068,4144,0.136047275114905,1146,0.0562421177371112,0.157729250052591,550,16857,0.168271420206883,0.542579290139254,0.24795707654565,5173,4815,53204,30337,48784,"Wisconsin",9286,876,1913,1553,0.939021161686581,41.9,11538,21,8817,0.155615171464375,0.746843294492933,44188,2680,56659,0.0337633915176759,0.302062325157765,16,561,0.0274095907093313,3266,22571,1043,30742,4041,0.0339275258603864,14049,"Columbia County, Wisconsin",0.0154609153003053,0.779893750330927,0.861010607317461,0.0572018567217918,0.0673502885684534,0.0713214140736688,0.0849820858116098,3122,712,0.268589174800355,4113,15135,21,637,56350,0.011304347826087,"Wisconsin",44067,1100,8551,40.7,22945,0.0244543034605146,7789,47962,1378,53291,3179,0.138225377107365,"Columbia County, Wisconsin",17315,28887,0.75463063848333,514,4824,0.945714285714286,4048,0,0.782023070097604,0.85114463176575,0.0645252883762201,0.0690505767524401,0.0718367346938776,0.0729902395740905,0.00548358473824312,0.050195589711635
"661","Crawford County",55,3002,55023,3426,3844,7678,0.446209950507945,0.50065121125293,418,-0.0544412607449857,"WI",55023,7791,4622,3064,23,0.593248620202798,0.393274290848415,1558,0.199974329354383,780,0.107376920404516,0.254415590099369,420,4929,0.156312127236581,0.487019667170953,0.306202723146747,1258,1826,16009,22407,14376,"Wisconsin",1908,260,567,170,0.968774583963691,45.3,4270,23,1810,0.109531013615734,0.746026941123051,12534,623,16525,0.0343116490166415,0.237077534791252,0,312,0.0102874432677761,741,6607,522,8048,1174,0.0648608349900596,5060,"Crawford County, Wisconsin",0.0157337367624811,0.758487140695915,0.869954614220877,0.0565809379727685,0.0702571860816944,0.0710438729198185,0.110499243570348,672,511,0.316945419915481,1621,5325,23,316,16801,0.0188084042616511,"Wisconsin",12590,734,2082,43.4,6891,0.00851139813106363,1863,14577,143,16149,596,0.11088625677043,"Crawford County, Wisconsin",5309,21435,0.770425192279785,350,1434,0.961192786143682,1249,0,0.749360157133504,0.867626926968633,0.0608297125171121,0.0658889351824296,0.0743408130468425,0.096482352240938,-0.0164275935956193,0.0453463960811756
"709","Dane County",55,3003,55025,217506,71270,304729,0.713768627206469,0.233879939224688,146236,0.479888687981781,"WI",55025,302845,215389,83459,25,0.711218610180125,0.275583219138503,131930,0.435635391041622,-12189,-0.041703279913815,-0.0442532969401586,14676,122762,0.0873142630928736,0.582567238719323,0.126592495983968,25585,31200,408186,31971,394692,"Wisconsin",135745,25851,15401,30662,0.811528796144609,34.6,98519,25,156146,0.310439298267937,0.588084254295829,314472,16617,502984,0.030619264231069,0.463258731426309,125,17147,0.0609601895885356,11337,208749,3806,293022,67203,0.0129887858249551,63674,"Dane County, Wisconsin",0.0513952730106723,0.625212730424825,0.784700904998966,0.0671273837736389,0.0517173508501264,0.133608623733558,0.0620298061170932,14479,15473,0.135211450388071,24224,64597,25,23178,477748,0.0485151167561141,"Wisconsin",305087,2967,126715,34.3,196383,0.0552990279394158,139872,374980,26419,395558,12217,0.292773596121805,"Dane County, Wisconsin",121917,31038,0.620812392111333,13355,25528,0.827963696342005,65612,32,0.638593986788014,0.784890779239264,0.0582608404430788,0.0579594263084304,0.137336001406599,0.0507045555397406,0.0528228270971307,0.0300599265416586
"790","Dodge County",55,3004,55027,13968,26643,42818,0.326217945723761,0.622238310990705,12675,-0.296020365266944,"WI",55027,44379,18745,25190,27,0.422384461118998,0.56761080691318,6445,-0.145226345794182,1453,0.0546275040775251,0.150794019472762,857,24239,0.258051663457069,0.509961733398052,0.279696124801048,11658,6974,80687,26654,76950,"Wisconsin",11605,2409,3158,3784,0.910801566785944,41.5,19285,27,9841,0.111086026481843,0.734982867885624,73681,4620,88589,0.0356477666527447,0.256878500121743,10,1081,0.0427141067175383,4198,32979,1937,45177,6820,0.0428757996325564,24778,"Dodge County, Wisconsin",0.0271929923579677,0.831717256092743,0.868617999977424,0.0643533621555724,0.0570612604273668,0.0769847272234702,0.0787230920317421,6660,1117,0.287164783268679,6255,25539,27,2391,88935,0.0268848035081801,"Wisconsin",72921,1961,11731,39.9,33929,0.0381064822623264,9390,74008,3389,81687,4591,0.105582728959352,"Dodge County, Wisconsin",25067,26439,0.738807509799876,1061,11655,0.918502276943835,7172,1,0.819935908247597,0.832158317872604,0.0868162140889414,0.0641817057401473,0.0806431663574521,0.0703322651374599,-0.00389048181255973,0.00813192632096524
"795","Door County",55,3005,55029,8026,8584,17398,0.461317392803771,0.493390044832739,558,-0.0320726520289689,"WI",55029,17607,9338,8109,29,0.530357244277844,0.460555460896234,1229,0.0698017833816096,475,0.032834583936505,0.101874435410578,754,10241,0.154651746646582,0.501673323977113,0.264888984850121,2156,3817,26381,26353,24901,"Wisconsin",3955,128,1055,727,0.949332469682248,50.8,8729,29,6275,0.225808773255605,0.778546449749126,19688,481,27789,0.0379646622764403,0.283695574205581,24,544,0.0261614307819641,697,13154,394,13941,1614,0.0282619611218707,7361,"Door County, Wisconsin",0.0046061391197956,0.708481773363561,0.896073986109612,0.0368850984202382,0.052214905178308,0.0580805354636727,0.13735650797078,687,540,0.281125934403949,3139,7860,29,174,27959,0.00622339854787367,"Wisconsin",19442,479,4466,48.7,13684,0.0210307950928145,5874,24924,588,26783,608,0.210093350978218,"Door County, Wisconsin",10615,26818,0.77572347266881,377,2111,0.957938409814371,1517,17,0.69537537107908,0.891448191995422,0.0380557244536643,0.0410601237526378,0.0542580206731285,0.112271540469974,-0.00608033191458922,-0.0173391006040719
"809","Douglas County",55,3006,55031,11342,9657,22185,0.511246337615506,0.435294117647059,1685,0.0759522199684471,"WI",55031,22862,14855,7698,31,0.649768174262969,0.33671594786108,7157,0.31305222640189,1959,0.0985781697859793,0.237100006433442,1744,12637,0.0719975490196078,0.520443725655452,0.226190747363386,1645,3657,40483,25210,36997,"Wisconsin",6415,509,1848,557,0.922143003576228,40.3,11170,31,6690,0.152388328284094,0.679481664695128,19338,786,43901,0.0420947131044851,0.280768557422969,135,1861,0.0126876380948042,899,18598,244,22848,4149,0.0106792717086835,9930,"Douglas County, Wisconsin",0.0115942689232592,0.440491104986219,0.842737067492768,0.060294754105829,0.0602036400082003,0.0945080977654267,0.0833010637570898,1218,1314,0.228141298653973,3207,10017,31,499,43907,0.0113649304211174,"Wisconsin",19458,244,6708,39.8,19138,0.0130275354727037,6579,36856,572,40793,771,0.149839433347758,"Douglas County, Wisconsin",13361,24322,0.698139826523148,1803,1807,0.929077368073428,4387,102,0.44316396018858,0.839410572346095,0.0688045186416744,0.0474867333227048,0.0999157309768374,0.0730407452114697,-0.000136652469993395,0.0365101554148508
"819","Dunn County",55,3007,55033,9025,11487,22029,0.409687230468927,0.521448999046711,2462,-0.111761768577784,"WI",55033,21899,11303,10210,33,0.516142289602265,0.466231334764144,1093,0.0499109548381205,1277,0.0552176642825667,0.161672723415904,1382,11068,0.157620309428156,0.531229424452265,0.213054830287206,3688,3184,41195,21816,33666,"Wisconsin",6733,243,1451,702,0.935293449880804,33.9,11406,33,6731,0.15282097854467,0.672417982989064,29358,3538,44045,0.0329435804291066,0.287759637575861,15,1406,0.0159382449767283,1779,16460,938,23398,8576,0.0400888964868792,9384,"Dunn County, Wisconsin",0.00551708479963674,0.666545578385742,0.764354637302759,0.1122488364173,0.0717675105006244,0.194709955727097,0.0722897037121126,2990,1117,0.218609477689381,2624,9480,33,218,43365,0.00502709558399631,"Wisconsin",30101,1071,6633,33.3,15862,0.0143664245359161,6373,34176,623,40846,1661,0.14696183558169,"Dunn County, Wisconsin",11320,21573,0.713655276762073,1658,3505,0.941911679926208,8714,6,0.694131211806757,0.78810100311311,0.107183212267958,0.0640608785887236,0.200945462930935,0.0605096275798455,0.0156808486106307,0.0112640801001252
"834","Eau Claire County",55,3008,55035,27271,23301,54080,0.504271449704142,0.430861686390533,3970,0.0734097633136095,"WI",55035,54595,30618,23218,35,0.560820587965931,0.42527704002198,7400,0.135543547943951,83,0.00558464636855249,0.0621337846303414,2375,24880,0.108589317159069,0.558817974892403,0.167960479887085,6105,6978,91973,23544,81073,"Wisconsin",18158,714,3104,2088,0.914180921804646,33.7,22842,35,19434,0.193167473436242,0.620882411659014,72486,5261,100607,0.0308527239655292,0.322975400651002,71,2173,0.020754023079905,4122,40072,758,56221,17371,0.0134825065367034,16898,"Eau Claire County, Wisconsin",0.00709692168536981,0.720486646058425,0.805838559941157,0.0738914787241444,0.0645780114703748,0.172661942011987,0.0693589909250847,4946,3026,0.18064098746162,5710,17591,35,844,97381,0.00866698842690052,"Wisconsin",69840,1090,16772,33.1,39240,0.0180938786826999,17797,77175,1762,90042,4393,0.182756389850176,"Eau Claire County, Wisconsin",25441,22386,0.648343527013252,2545,6457,0.924636222671774,17617,34,0.717183023382385,0.792505724936076,0.076924656760559,0.0761852928189277,0.180907979996098,0.0586356681488175,0.0331276121625368,0.0517287590458322
"925","Florence County",55,3009,55037,666,1897,2651,0.251225952470766,0.715579026782346,1231,-0.464353074311581,"WI",55037,2615,952,1643,37,0.364053537284895,0.6282982791587,691,-0.264244741873805,254,0.0872807476236465,0.200108332437776,61,1581,0.168297455968689,0.456964006259781,0.304940755644981,344,529,4281,24368,4032,"Wisconsin",528,8,150,40,0.957075788061704,49.7,1554,37,524,0.117147328414934,0.857375271149675,1607,182,4473,0.0335345405767941,0.258317025440313,2,193,0.00894254415381176,116,1844,85,2044,252,0.0415851272015656,1364,"Florence County, Wisconsin",0.00178850883076235,0.359266711379387,0.901408450704225,0.0838363514419852,0.039570757880617,0.0563380281690141,0.118265146434161,42,130,0.334859385219097,475,1536,37,0,4587,0,"Wisconsin",1586,102,490,47.3,2048,0.00174405929801613,415,4195,8,4423,168,0.0904730760845869,"Florence County, Wisconsin",1744,21245,0.8515625,195,323,0.964246784390669,287,0,0.345759755831698,0.91454109439721,0.0516677567037279,0.0649662088511009,0.0625681273163288,0.103553520819708,-0.0248528449967299,0.146999293951518
"934","Fond du Lac County",55,3010,55039,17391,31044,51094,0.340372646494696,0.607586017927741,13653,-0.267213371433045,"WI",55039,53272,22356,30329,39,0.419657606247184,0.569323471992792,7973,-0.149665865745607,715,0.0382625459349493,0.117547505687437,1491,29325,0.226115516521802,0.541830123194604,0.265679536717498,12461,8257,92943,27448,88255,"Wisconsin",15144,1211,3519,4665,0.913812936908238,40.9,22365,39,14646,0.143999056130726,0.710220392346815,84364,2862,101709,0.0345987080789311,0.274800849226079,5,990,0.0458661475385659,4041,41290,2174,55109,8970,0.0394490917998875,27022,"Fond du Lac County, Wisconsin",0.0119065176139771,0.829464452506661,0.867720654022751,0.0378727546234846,0.0543904669203315,0.0881927852992361,0.0811825895446814,3627,1120,0.272188586886513,7068,27469,39,1127,100919,0.0111673718526739,"Wisconsin",83728,1919,13778,39.8,40484,0.040012287081719,12324,86959,4038,93324,3616,0.122117737987891,"Fond du Lac County, Wisconsin",29363,25678,0.725298883509535,999,12307,0.924741624471111,9135,9,0.829655466265024,0.861671241292522,0.045838741961375,0.0469287250170929,0.0905181383089408,0.0700363657983135,0.00782806012742893,0.0689306020718125
"938","Forest County",55,3011,55041,1583,2787,4507,0.351231417794542,0.618371422232083,1204,-0.267140004437542,"WI",55041,4643,2421,2172,41,0.521430109842774,0.467800990738746,249,0.0536291191040276,615,0.150570431493337,0.320769123541569,87,2864,0.0905688622754491,0.435746901500326,0.290063057186345,363,1059,7477,21697,8173,"Wisconsin",1032,95,399,167,0.812894107414655,45.3,3076,41,927,0.100782778864971,0.770513855259618,7616,277,9198,0.04337899543379,0.25748502994012,125,72,0.0181561208958469,522,3717,223,4008,748,0.0556387225548902,2668,"Forest County, Wisconsin",0.0103283322461405,0.828006088280061,0.888562731028484,0.037943031093716,0.0662100456621005,0.081322026527506,0.115133724722766,402,76,0.305642962030627,1056,2914,41,126,9534,0.013215859030837,"Wisconsin",7922,251,962,43.4,4182,0.0141598489616111,793,8420,135,7883,366,0.0831760016782043,"Forest County, Wisconsin",3152,21535,0.753706360593018,94,405,0.826830291588001,817,97,0.830920914621355,0.883155024124187,0.05202433396266,0.0463603943780155,0.0856933081602685,0.110761485210824,-0.0352422907488987,0.0075226375667518
"1083","Grant County",55,3012,55043,10047,12347,24051,0.417737308220032,0.51336742754979,2300,-0.0956301193297576,"WI",55043,24160,13574,10255,43,0.561837748344371,0.424461920529801,3319,0.13737582781457,2092,0.0889055070199887,0.233005947144327,1374,13789,0.149936467598475,0.521883289124668,0.241983928850055,4012,4053,49118,22206,41675,"Wisconsin",7632,675,1274,671,0.957988765798096,36.4,12726,43,6393,0.124687938836012,0.708145028759244,35579,3078,51272,0.0248478701825558,0.285223110845355,0,1040,0.0130870650647527,1970,19472,2378,26758,8906,0.0888706181328948,12407,"Grant County, Wisconsin",0.0131650803557497,0.693926509595881,0.812821813075363,0.080316742081448,0.0652207832735216,0.173701045404899,0.0790489936027461,2714,895,0.248008518021926,3863,12578,43,577,50716,0.0113770802113731,"Wisconsin",34842,2374,7637,36.5,19157,0.0120671977285275,5998,41317,612,48963,1849,0.118266424796908,"Grant County, Wisconsin",14306,20949,0.746776635172522,1460,3770,0.965434971212241,8740,2,0.687002129505481,0.814673870179036,0.082301443331493,0.054105213344901,0.172332202855115,0.0761692562504929,0.0109630097010805,0.060002864098525
"1097","Green County",55,3013,55045,9121,8693,18791,0.485391942951413,0.462615081688042,428,0.0227768612633708,"WI",55045,19302,11196,7848,45,0.580043518806341,0.406589990674541,3348,0.1734535281318,845,0.0560250910135007,0.150676666868429,705,10948,0.191718096754927,0.54345297665738,0.272537935138352,3852,3102,35117,28617,32154,"Wisconsin",6076,93,897,1057,0.949852587162911,42,7807,45,5360,0.144978496659544,0.742337944128017,27488,1368,36971,0.0242622596088826,0.302408918972725,0,516,0.028589975927078,1628,14748,1195,20092,2566,0.0594764085208043,10076,"Green County, Wisconsin",0.00251548510995104,0.74350166346596,0.869708690595332,0.0509588596467502,0.0631035135646858,0.0694057504530578,0.0839036001190122,1002,617,0.268437225636523,2620,9784,45,204,36448,0.00559701492537313,"Wisconsin",27173,1283,6289,40.9,14541,0.0238970588235294,4707,32435,871,34909,1408,0.129142888498683,"Green County, Wisconsin",11272,28198,0.7751874011416,314,3602,0.957775460930641,2440,13,0.745527875329236,0.889897936786655,0.0361062335381914,0.0555586040386304,0.0669446883230904,0.071883230904302,0.014349209833187,0.0148592098730406
"1098","Green Lake County",55,3014,55047,2700,6210,9315,0.289855072463768,0.666666666666667,3510,-0.376811594202899,"WI",55047,9657,3790,5779,47,0.392461426944186,0.598426012219116,1989,-0.20596458527493,431,0.068240654447551,0.170847008927968,395,5937,0.242395537311862,0.500026314404505,0.299089521604126,2303,1993,17790,25168,16766,"Wisconsin",2263,93,623,823,0.936266512288827,45.1,4959,47,2323,0.122256723330351,0.751709293492023,14838,867,19001,0.0327877480132625,0.23818545416272,18,282,0.0433135098152729,1037,7898,519,9501,1208,0.05462582886012,5683,"Green Lake County, Wisconsin",0.00489447923793485,0.780906268091153,0.882374611862534,0.0604705015525499,0.0753644545023946,0.0635756012841429,0.104889216357034,779,249,0.296854555921913,1741,5672,47,100,19107,0.00523368399016067,"Wisconsin",15158,618,2452,43.6,7940,0.0342806301355524,2222,16844,655,18127,1087,0.11629245826137,"Green Lake County, Wisconsin",6057,24833,0.762846347607053,208,2320,0.948709896896425,1263,0,0.793321819228555,0.881561731302664,0.0516564609828859,0.0699220181085466,0.0661014287957293,0.0911184382686973,-0.00554770502957031,0.0134901139612612
"1333","Iowa County",55,3015,55049,6669,4809,12123,0.55011135857461,0.396683989111606,1860,0.153427369463004,"WI",55049,12515,8099,4302,49,0.647143427886536,0.343747502996404,3797,0.303395924890132,507,0.0529364861152017,0.149968555427128,140,7303,0.121958851599781,0.538140944683001,0.248463416687716,1559,2016,22882,28009,20954,"Wisconsin",4062,84,583,380,0.963290393196935,42.4,5123,49,3839,0.161614885913951,0.756317315658658,19024,825,23754,0.0245432348236087,0.317765782680122,14,298,0.0159973057169319,1171,9656,995,12783,1529,0.0778377532660565,5902,"Iowa County, Wisconsin",0.00353624652690073,0.800875641997137,0.882125115769976,0.0472762482108276,0.055190704723415,0.0643681064241812,0.0848699166456176,873,118,0.250528630635203,1602,5924,49,140,23646,0.0059206631142688,"Wisconsin",19068,1132,4061,40.5,9705,0.0125179734415969,3605,20828,296,22925,1377,0.152457075192422,"Iowa County, Wisconsin",7550,28139,0.777949510561566,263,1532,0.969508584961516,1549,0,0.80639431616341,0.880825509599932,0.0480419521272097,0.0632242239702275,0.0655079083143026,0.0677493022075615,0.00456736868815022,-0.004619922527453
"1339","Iron County",55,3016,55051,1273,2090,3477,0.366120218579235,0.601092896174863,817,-0.234972677595628,"WI",55051,3620,1783,1788,51,0.492541436464088,0.493922651933702,5,-0.00138121546961328,302,0.107170244241162,0.233591462126015,208,2373,0.1439532334673,0.461785051459423,0.286148135650413,394,817,5737,22400,5347,"Wisconsin",693,41,259,46,0.967943310275013,52.1,2125,51,963,0.162476801079804,0.802231237322515,2808,125,5927,0.0436983296777459,0.253196930946292,0,209,0.00776109330183904,188,2958,125,2737,296,0.0456704420898794,1696,"Iron County, Wisconsin",0.00691749620381306,0.473764130251392,0.902142736628986,0.0563522861481357,0.0668128901636578,0.0499409482031382,0.137843765817446,118,303,0.297283950617284,704,1806,51,1,6075,0.000164609053497942,"Wisconsin",2868,117,705,49.9,3016,0.00263374485596708,849,5450,16,5916,289,0.139753086419753,"Iron County, Wisconsin",2294,19668,0.760610079575597,262,344,0.973827160493827,325,0,0.472098765432099,0.897119341563786,0.0625514403292181,0.0974485596707819,0.0534979423868313,0.115884773662551,-0.0243621399176955,0.138905836892414
"1372","Jackson County",55,3017,55053,3821,4907,9202,0.415235818300369,0.533253640512932,1086,-0.118017822212563,"WI",55053,9290,5297,3900,53,0.570182992465016,0.419806243272336,1397,0.15037674919268,1007,0.113447397240596,0.268394571405243,227,5870,0.151909357952161,0.464002336562333,0.301270505768388,1448,1911,17881,24977,17609,"Wisconsin",2407,446,538,606,0.870418147300784,42.5,5170,53,2011,0.0978922260624057,0.730281164468773,15942,1325,20543,0.0261889694786545,0.252517834662191,65,180,0.0294990994499343,1034,8038,830,9532,1515,0.0870751154007554,6189,"Jackson County, Wisconsin",0.0217105583410407,0.77603076473738,0.857177627415665,0.0732609648055299,0.0613834396144672,0.0737477486248357,0.0930243878693472,1241,176,0.295701045158746,1741,5998,53,516,20284,0.0254387694734766,"Wisconsin",15495,937,2673,40.3,8269,0.0246006704791954,2085,17538,499,17887,1231,0.102790376651548,"Jackson County, Wisconsin",6163,23066,0.745313822711332,240,1496,0.88182804180635,1559,31,0.7639025833169,0.864622362453165,0.0730132123841451,0.0693650167619799,0.0768586077696707,0.0858311970025636,0.0127686846775784,0.0828492152952398
"1410","Jefferson County",55,3018,55055,16559,23409,42324,0.391243738777053,0.553090445137511,6850,-0.161846706360457,"WI",55055,44136,20136,23489,55,0.456226209896683,0.532195939822367,3353,-0.0759697299256842,-80,0.0208945053151434,0.0858769764347732,1110,23036,0.203594642935043,0.544482844621798,0.24700419234926,9334,6628,76084,27520,72535,"Wisconsin",13132,631,2912,5723,0.903599719718293,38.8,18481,55,13130,0.155936390304153,0.713918244646233,65008,4440,84201,0.0345839123050795,0.286437202809405,0,969,0.0679683139155117,3020,32267,1260,45846,8572,0.027483313702395,20798,"Jefferson County, Wisconsin",0.00749397275566798,0.772057338986473,0.861450576596478,0.0642391420529447,0.0490492987019157,0.101804016579376,0.0787164047932922,3859,961,0.23971345043369,5748,19843,55,516,82778,0.00623354031264346,"Wisconsin",63589,1132,12393,37.9,31442,0.0621904370726522,12351,71284,5148,75575,3717,0.149206310855541,"Jefferson County, Wisconsin",22582,25630,0.718211309713123,910,9423,0.912984126217111,8546,6,0.768187199497451,0.861146681485419,0.0576119258740245,0.0565125999661746,0.103239991302037,0.0694387397617724,0.017190557877697,0.073741708934842
"1448","Juneau County",55,3019,55057,4100,7188,11736,0.349352419904567,0.612474437627812,3088,-0.263122017723245,"WI",55057,11781,6237,5400,57,0.529411764705882,0.458365164247517,837,0.0710466004583652,1788,0.154109273380295,0.33416861818161,209,7708,0.183883479775192,0.47479986469726,0.297290186792949,2323,2725,24552,22551,23340,"Wisconsin",2823,575,1128,743,0.922764685984891,44.1,7223,57,2375,0.0892622242267073,0.765137978955728,19262,1284,26607,0.0423948584958845,0.223462360484446,10,578,0.0279249821475552,1367,10074,534,12633,1931,0.0422702445974828,7910,"Juneau County, Wisconsin",0.021610854286466,0.723944826549404,0.877212763558462,0.0699815837937385,0.0592325327921224,0.0725748863081144,0.102416657270643,1121,323,0.300864100549882,2491,8043,57,315,26733,0.011783189316575,"Wisconsin",19717,497,2899,43,11012,0.0239404481352635,2264,23134,640,24832,1350,0.0846893352784947,"Juneau County, Wisconsin",8705,23848,0.790501271340356,449,2672,0.928889387648225,1960,25,0.737552837317174,0.865372386189354,0.0587289118318184,0.0625818277035873,0.0733176224142446,0.093180712976471,-0.00471327572663001,-0.0543861120429386
"1470","Kenosha County",55,3020,55059,35770,36025,75825,0.471744147708539,0.475107154632377,255,-0.00336300692383779,"WI",55059,80661,44838,34942,59,0.555882024770335,0.433195720360521,9896,0.122686304409814,1083,0.041911434271856,0.126049311333652,5059,41842,0.178004614416556,0.513056890738216,0.21929478441782,15276,10709,129261,27087,141323,"Wisconsin",26175,11947,8725,20448,0.772777817633977,37.1,38018,59,26478,0.1582968649114,0.668690968948268,86183,3714,167268,0.052161800224789,0.305005942809201,38,6031,0.1222469330655,4491,62573,988,85818,16676,0.0115127362557972,36681,"Kenosha County, Wisconsin",0.0714243011215534,0.515239017624411,0.844889638185427,0.0582597986464835,0.0570940048305713,0.0996962957648803,0.0640230049979673,3089,5522,0.220169417263035,9183,36180,59,10836,164328,0.0659412881553965,"Wisconsin",82889,592,25253,36.1,62226,0.109768268341366,23715,137101,18038,130001,3729,0.144315028479626,"Kenosha County, Wisconsin",42294,26824,0.67968373348761,5608,15482,0.791106810768706,16110,9,0.504411907891534,0.834313081154764,0.0529246385278224,0.0562959446959739,0.0980356360449832,0.055882138162699,0.0178910471739448,0.00980465254995526
"1481","Kewaunee County",55,3021,55061,3623,6616,10742,0.337274250605101,0.615900204803575,2993,-0.278625954198473,"WI",55061,11018,5151,5746,61,0.467507714648757,0.521510255944818,595,-0.054002541296061,870,0.0943899488587572,0.224623412902412,145,6563,0.23850247054352,0.512241421270382,0.320272572402044,2510,1870,19650,27489,19069,"Wisconsin",2954,80,535,479,0.956437089316135,43.3,5168,61,2087,0.101581893404721,0.807753846153846,17835,519,20545,0.0260403991238744,0.280691752185481,57,195,0.0233146751034315,975,8125,985,10524,1404,0.0935955910300266,6580,"Kewaunee County, Wisconsin",0.00389389145777561,0.868094426867851,0.92815770260404,0.0347529812606474,0.0545144804088586,0.068337795083962,0.091019712825505,627,203,0.321432031779866,1619,6635,61,24,20642,0.00116267803507412,"Wisconsin",18131,795,2706,41.2,8274,0.0198624164325162,1941,18504,410,19879,637,0.0940315860866195,"Kewaunee County, Wisconsin",6757,27517,0.816654580613971,197,2739,0.963036527468269,1473,54,0.87835481058037,0.896424765042147,0.0399186125375448,0.0406937312275942,0.0713593644026742,0.0784323224493751,-0.00469915705842457,-0.00101755278555075
